"ApkName","FieldName","OriginalText","TranslatedText",
"Settings.apk","crypt_keeper_encrypt_title","Encrypt phone","加密手机",
"Settings.apk","crypt_keeper_encrypt_summary","Require a numeric PIN or password to decrypt your phone each time you power it on","您每次开机时都需要输入数字 PIN 或密码才能解密手机",
"Settings.apk","crypt_keeper_encrypted_summary","Encrypted","已加密",
"Settings.apk","crypt_keeper_desc",""You can encrypt your accounts, settings, downloaded apps and their data, media, and other files. Once you encrypt your phone, you need to type a numeric PIN or password to decrypt it each time you power it on. You can't decrypt your phone except by performing a factory data reset, erasing all your data.

Encryption takes an hour or more. You must start with a charged battery and keep your phone plugged in until encryption is complete. If you interrupt the encryption process, you will lose some or all of your data."",""您可以加密自己的帐户、设置、已下载的应用及其数据、媒体和其他文件。加密手机后，您每次开机时都需要输入数字 PIN 或密码才能解密。取消加密的唯一方法就是恢复出厂设置，但这会清除手机上的所有数据。

加密过程需要 1 小时或更长时间。在开始加密前，电池必须有电，并且在加密完成前必须一直连接电源。如果您中断加密过程，则会丢失部分或全部数据。"",
"Settings.apk","crypt_keeper_button_text","Encrypt phone","加密手机",
"Settings.apk","crypt_keeper_low_charge_text","Charge your battery and try again.","请为电池充电，然后重试。",
"Settings.apk","crypt_keeper_unplugged_text","Plug in your charger and try again.","插上充电器，然后重试。",
"Settings.apk","crypt_keeper_dialog_need_password_title","No lock screen PIN or password","没有锁定屏幕 PIN 或密码",
"Settings.apk","crypt_keeper_dialog_need_password_message","You need to set a lock screen PIN or password before you can start encryption.","您需要先设置锁定屏幕 PIN 或密码才能开始加密。",
"Settings.apk","crypt_keeper_confirm_title","Encrypt?","要加密吗？",
"Settings.apk","crypt_keeper_final_desc",""The encryption operation is irreversible and if you interrupt it, you'll lose data. Encryption takes an hour or more, during which the phone will restart several times."","加密操作无法撤消，如果您中断该过程，则会丢失数据。加密过程需要 1 小时或更长时间，在此期间，手机会重新启动数次。",
"Settings.apk","crypt_keeper_setup_title","Encrypting","正在加密",
"Settings.apk","crypt_keeper_setup_description","Wait while your phone is being encrypted. ^1% complete.","正在加密您的手机（已完成 ^1%），请耐心等待。",
"Settings.apk","crypt_keeper_cooldown","Try again in ^1 seconds.","^1 秒后重试。",
"Settings.apk","crypt_keeper_enter_password","Type your password","键入密码",
"Settings.apk","crypt_keeper_failed_title","Encryption unsuccessful","加密失败",
"Settings.apk","crypt_keeper_failed_summary",""Encryption was interrupted and can't complete. As a result, the data on your phone is no longer accessible. 

To resume using your phone, you need to perform a factory reset. When you set up your phone after the reset, you'll have an opportunity to restore any data that was backed up to your Google Account."",""加密过程中断，无法完成。因此，您已无法再使用手机上的数据。

要继续使用您的手机，您需要恢复出厂设置。恢复出厂设置后对手机进行设置时，您可以将之前备份到 Google 帐户的所有数据恢复到手机中。"",
"Settings.apk","crypt_keeper_switch_input_method","Switch input method","切换输入法",
"Settings.apk","lock_settings_picker_title","Choose screen lock","选择屏幕锁定方式",
"Settings.apk","backup_lock_settings_picker_title","Choose backup lock","选择备份锁",
"Settings.apk","unlock_set_unlock_launch_picker_title","Screen lock","屏幕锁定",
"Settings.apk","unlock_set_unlock_launch_picker_change_title","Change lock screen","更改锁定屏幕",
"Settings.apk","unlock_set_unlock_launch_picker_change_summary","Change or disable pattern, PIN, or password security","更改或停用图案、PIN 或密码保护",
"Settings.apk","unlock_set_unlock_launch_picker_enable_summary","Choose a method to lock the screen","选择锁定屏幕的方法",
"Settings.apk","unlock_backup_info_summary",""When Face Unlock can't see you, how do you want to unlock?"","当人脸解锁识别不出您时，您希望如何解锁？",
"Settings.apk","unlock_set_unlock_off_title","None","无",
"Settings.apk","unlock_set_unlock_none_title","Slide","滑动",
"Settings.apk","unlock_set_unlock_none_summary","No security","无安全措施",
"Settings.apk","unlock_set_unlock_biometric_weak_title","Face Unlock","人脸解锁",
"Settings.apk","unlock_set_unlock_biometric_weak_summary","Low security, experimental","安全性低、实验性",
"Settings.apk","unlock_set_unlock_pattern_title","Pattern","图案",
"Settings.apk","unlock_set_unlock_pattern_summary","Medium security","中等安全性",
"Settings.apk","unlock_set_unlock_pin_title","PIN","PIN",
"Settings.apk","unlock_set_unlock_pin_summary","Medium to high security","中高等安全性",
"Settings.apk","unlock_set_unlock_password_title","Password","密码",
"Settings.apk","unlock_set_unlock_password_summary","High security","高安全性",
"Settings.apk","unlock_set_unlock_disabled_summary","Disabled by administrator, encryption policy, or credential storage","已被管理员、加密策略或凭据存储停用",
"Settings.apk","unlock_set_unlock_mode_off","None","无",
"Settings.apk","unlock_set_unlock_mode_none","Slide","滑动",
"Settings.apk","unlock_set_unlock_mode_biometric_weak","Face Unlock","人脸解锁",
"Settings.apk","unlock_set_unlock_mode_pattern","Pattern","图案",
"Settings.apk","unlock_set_unlock_mode_pin","PIN","PIN",
"Settings.apk","unlock_set_unlock_mode_password","Password","密码",
"Settings.apk","unlock_disable_lock_title","Turn off screen lock","关闭屏幕锁定",
"Settings.apk","unlock_disable_lock_pattern_summary","Remove unlock pattern","删除解锁图案",
"Settings.apk","unlock_disable_lock_pin_summary","Remove unlock PIN","删除解锁 PIN",
"Settings.apk","unlock_disable_lock_password_summary","Remove unlock password","删除解锁密码",
"Settings.apk","unlock_change_lock_pattern_title","Change unlock pattern","更改解锁图案",
"Settings.apk","unlock_change_lock_pin_title","Change unlock PIN","更改解锁 PIN",
"Settings.apk","unlock_change_lock_password_title","Change unlock password","更改解锁密码",
"Settings.apk","lockpassword_password_too_short","Password must be at least %d characters","密码必须至少包含 %d 个字符",
"Settings.apk","lockpassword_pin_too_short","PIN must be at least %d characters","PIN 必须至少包含 %d 个字符",
"Settings.apk","lockpassword_press_continue","Touch Continue when done","完成后触摸“继续”",
"Settings.apk","lockpassword_continue_label","Continue","继续",
"Settings.apk","lockpassword_password_too_long","Password must be fewer than %d characters.","密码必须少于 %d 个字符。",
"Settings.apk","lockpassword_pin_too_long","PIN must be fewer than %d digits.","PIN 必须少于 %d 位数。",
"Settings.apk","lockpassword_pin_contains_non_digits","PIN must contain only digits 0-9.","PIN 只能包含 0-9 的数字。",
"Settings.apk","lockpassword_pin_recently_used",""Device administrator doesn't allow using a recent PIN."","设备管理员不允许使用最近用过的 PIN。",
"Settings.apk","lockpassword_illegal_character","Password contains an illegal character.","密码包含非法字符。",
"Settings.apk","lockpassword_password_requires_alpha","Password must contain at least one letter.","密码必须包含至少 1 个字母。",
"Settings.apk","lockpassword_password_requires_digit","Password must contain at least one digit.","密码必须包含至少 1 个数字。",
"Settings.apk","lockpassword_password_requires_symbol","Password must contain at least one symbol.","密码必须包含至少 1 个符号。",
"Settings.apk","lockpassword_password_recently_used",""Device administrator doesn't allow using a recent password."","设备管理员不允许使用最近用过的密码。",
"Settings.apk","lockpassword_ok_label","OK","确定",
"Settings.apk","lockpassword_cancel_label","Cancel","取消",
"Settings.apk","lockpattern_tutorial_cancel_label","Cancel","取消",
"Settings.apk","lockpattern_tutorial_continue_label","Next","下一步",
"Settings.apk","lock_setup","Setup is complete.","设置完毕。",
"Settings.apk","device_admin_title","Device administration","设备管理",
"Settings.apk","manage_device_admin","Device administrators","设备管理器",
"Settings.apk","manage_device_admin_summary","View or deactivate device administrators","查看或停用设备管理器",
"Settings.apk","bluetooth_quick_toggle_title","Bluetooth","蓝牙",
"Settings.apk","bluetooth_quick_toggle_summary","Turn on Bluetooth","打开蓝牙",
"Settings.apk","bluetooth_settings","Bluetooth","蓝牙",
"Settings.apk","bluetooth_settings_title","Bluetooth","蓝牙",
"Settings.apk","bluetooth_settings_summary","Manage connections, set device name & discoverability","管理连接、设置设备名称和可检测性",
"Settings.apk","bluetooth_pairing_request","Bluetooth pairing request","蓝牙配对请求",
"Settings.apk","bluetooth_enter_pin_msg",""To pair with:<br><b>%1$s</b><br><br>Type the device's required PIN:"","要与 <br><b>%1$s</b><br><br> 设备配对，请键入该设备所需的 PIN：",
"Settings.apk","bluetooth_enter_passkey_msg",""To pair with:<br><b>%1$s</b><br><br>Type the device's required passkey:"","要与 <br><b>%1$s</b><br><br> 设备配对，请键入该设备所需的配对密钥：",
"Settings.apk","bluetooth_enable_alphanumeric_pin","PIN contains letters or symbols","PIN 由字母或符号组成",
"Settings.apk","bluetooth_pin_values_hint","Usually 0000 or 1234","通常为 0000 或 1234",
"Settings.apk","bluetooth_enter_pin_other_device","You may also need to type this PIN on the other device.","您可能还需要在另一台设备上输入此 PIN。",
"Settings.apk","bluetooth_enter_passkey_other_device","You may also need to type this passkey on the other device.","您可能还需要在另一台设备上输入此密钥。",
"Settings.apk","bluetooth_confirm_passkey_msg","To pair with:<br><b>%1$s</b><br><br>Make sure it is showing this passkey:<br><b>%2$s</b>","要与以下设备配对：<br><b>%1$s</b><br><br>请确保其显示的配对密钥为：<br><b>%2$s</b>",
"Settings.apk","bluetooth_incoming_pairing_msg","From:<br><b>%1$s</b><br><br>Pair with this device?","来自：<br><b>%1$s</b><br><br>要与此设备配对吗？",
"Settings.apk","bluetooth_display_passkey_pin_msg","To pair with:<br><b>%1$s</b><br><br>Type on it:<br><b>%2$s</b>, then press Return or Enter.","要与 <br><b>%1$s</b><br><br> 设备配对，请在该设备上键入：<br><b>%2$s</b>，然后按回车键。",
"Settings.apk","bluetooth_pairing_accept","Pair","配对",
"Settings.apk","bluetooth_pairing_decline","Cancel","取消",
"Settings.apk","bluetooth_pairing_error_message",""Couldn't pair with %1$s."","无法与“%1$s”进行配对。",
"Settings.apk","bluetooth_pairing_pin_error_message",""Couldn't pair with %1$s because of an incorrect PIN or passkey."","PIN 或配对密钥不正确，无法与“%1$s”配对。",
"Settings.apk","bluetooth_pairing_device_down_error_message",""Can't communicate with %1$s."","无法与“%1$s”进行通信。",
"Settings.apk","bluetooth_pairing_rejected_error_message","Pairing rejected by %1$s.","%1$s 已拒绝配对。",
"Settings.apk","bluetooth_connecting_error_message",""Couldn't connect to %1$s."","无法连接到%1$s。",
"Settings.apk","bluetooth_preference_scan_title","Scan for devices","扫描查找设备",
"Settings.apk","bluetooth_search_for_devices","Search for devices","搜索设备",
"Settings.apk","bluetooth_searching_for_devices","Searching…","正在搜索...",
"Settings.apk","bluetooth_preference_device_settings","Device settings","设备设置",
"Settings.apk","bluetooth_preference_paired_devices","Paired devices","已配对的设备",
"Settings.apk","bluetooth_preference_found_devices","Available devices","可用设备",
"Settings.apk","bluetooth_device_context_connect","Connect","连接",
"Settings.apk","bluetooth_device_context_disconnect","Disconnect","断开网络共享",
